site_prob,clus_size,clus_time
0.25,17.173,11.142
0.3,24.84,15.976
0.35,37.136,20.189
0.39999999999999997,59.371,25.104
0.44999999999999996,105.239,30.808
0.5,221.892,36.303
0.505,248.63,37.9
0.51,274.033,38.378
0.515,301.386,38.64
0.52,335.522,38.814
0.525,368.27,40.115
0.53,407.715,40.322
0.535,468.142,41.972
0.54,542.44,42.35
0.545,597.921,41.784
0.55,685.686,42.027
0.555,818.641,42.453
0.56,933.324,42.794
0.5650000000000001,1107.429,42.576
0.5700000000000001,1301.004,43.046
0.5750000000000001,1494.163,43.339
0.5800000000000001,1795.452,43.098
0.5850000000000001,2135.219,44.195
0.5900000000000001,2506.739,44.323
0.592746,2684.589,44.175
0.5950000000000001,2861.935,44.865
0.6000000000000001,3315.71,44.071
0.6050000000000001,3705.747,44.24
0.6100000000000001,4172.8,44.571
0.6150000000000001,4490.03,44.457
0.6200000000000001,4818.708,44.701
0.6250000000000001,5097.837,44.632
0.6300000000000001,5353.787,44.637
0.6350000000000001,5546.677,44.821
0.6400000000000001,5708.84,44.928
0.6450000000000001,5869.039,44.533
0.6500000000000001,5979.207,44.464
0.6550000000000001,6092.654,44.234
0.6600000000000001,6194.808,44.341
0.6650000000000001,6295.159,44.096
0.6700000000000002,6382.135,43.696
0.6750000000000002,6465.384,43.801
0.6800000000000002,6542.997,43.372
0.6850000000000002,6621.024,43.184
0.6900000000000002,6693.077,43.055
0.6950000000000002,6763.416,42.75
0.7,6828.67,42.711
0.75,7437.684,39.592
0.8,7976.582,36.14
0.8500000000000001,8492.865,33.242
